,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
88,2023-05-05,101.41973892087266,94.13341409341677,110.44374589926096,101.41973892087266,101.41973892087266,0.8206646072915064,0.8206646072915064,0.8206646072915064,0.8206646072915064,0.8206646072915064,0.8206646072915064,0.0,0.0,0.0,102.24040352816417
89,2023-05-08,102.33823201020283,95.02875388988751,110.83010583228265,102.33823201020283,102.33823201020283,0.22808285218105365,0.22808285218105365,0.22808285218105365,0.22808285218105365,0.22808285218105365,0.22808285218105365,0.0,0.0,0.0,102.56631486238389
90,2023-05-09,102.6443963733129,95.39183049668038,111.02432307996884,102.6443963733129,102.6443963733129,0.9219417968500772,0.9219417968500772,0.9219417968500772,0.9219417968500772,0.9219417968500772,0.9219417968500772,0.0,0.0,0.0,103.56633817016298
91,2023-05-10,102.95056073642296,95.62647018716272,110.95864625276106,102.95056073642296,102.95056073642296,0.395423007606818,0.395423007606818,0.395423007606818,0.395423007606818,0.395423007606818,0.395423007606818,0.0,0.0,0.0,103.34598374402978
92,2023-05-11,103.25672509953301,95.92123551946737,111.65572400040222,103.25672509953301,103.25672509953301,0.6074350468558167,0.6074350468558167,0.6074350468558167,0.6074350468558167,0.6074350468558167,0.6074350468558167,0.0,0.0,0.0,103.86416014638883
93,2023-05-12,103.56288946264308,95.9202310436606,112.07651839696696,103.56288946264308,103.56288946264308,0.8206646072903543,0.8206646072903543,0.8206646072903543,0.8206646072903543,0.8206646072903543,0.8206646072903543,0.0,0.0,0.0,104.38355406993344
94,2023-05-15,104.48138255197325,96.33918446701223,111.61477464094932,104.48138255197325,104.48138255197325,0.22808285217537974,0.22808285217537974,0.22808285217537974,0.22808285217537974,0.22808285217537974,0.22808285217537974,0.0,0.0,0.0,104.70946540414863
95,2023-05-16,104.78754691508333,97.9691090113325,113.42823738004088,104.78754691508333,104.78754691508333,0.9219417968479658,0.9219417968479658,0.9219417968479658,0.9219417968479658,0.9219417968479658,0.9219417968479658,0.0,0.0,0.0,105.70948871193129
96,2023-05-17,105.09371127819337,98.28149377743497,113.51348717026684,105.09371127819337,105.09371127819337,0.3954230076081985,0.3954230076081985,0.3954230076081985,0.3954230076081985,0.3954230076081985,0.3954230076081985,0.0,0.0,0.0,105.48913428580157
97,2023-05-18,105.39987564300563,98.02102736051164,113.78429038658936,105.39987564300563,105.39987564300563,0.6074350468569886,0.6074350468569886,0.6074350468569886,0.6074350468569886,0.6074350468569886,0.6074350468569886,0.0,0.0,0.0,106.00731068986262
98,2023-05-19,105.7060400078179,98.81820935568356,114.14975061094692,105.7060400078179,105.7060400078179,0.8206646072894382,0.8206646072894382,0.8206646072894382,0.8206646072894382,0.8206646072894382,0.8206646072894382,0.0,0.0,0.0,106.52670461510735
99,2023-05-22,106.62453310225467,99.6810618711037,114.52753462134427,106.62453310225467,106.62453310225467,0.22808285217700539,0.22808285217700539,0.22808285217700539,0.22808285217700539,0.22808285217700539,0.22808285217700539,0.0,0.0,0.0,106.85261595443168
100,2023-05-23,106.93069746706693,100.15588768997571,115.55231813817116,106.93069746706693,106.93069746706693,0.9219417968487021,0.9219417968487021,0.9219417968487021,0.9219417968487021,0.9219417968487021,0.9219417968487021,0.0,0.0,0.0,107.85263926391563
101,2023-05-24,107.23686183187921,100.20632899715271,115.74582113815747,107.23686183187921,107.23686183187921,0.3954230076070853,0.3954230076070853,0.3954230076070853,0.3954230076070853,0.3954230076070853,0.3954230076070853,0.0,0.0,0.0,107.63228483948629
102,2023-05-25,107.54302619669147,100.73274634976266,115.53714985813176,107.54302619669147,107.54302619669147,0.6074350468573373,0.6074350468573373,0.6074350468573373,0.6074350468573373,0.6074350468573373,0.6074350468573373,0.0,0.0,0.0,108.1504612435488
103,2023-05-26,107.84919056150373,100.92417013819599,116.80644970903542,107.84919056150373,107.84919056150373,0.8206646072938633,0.8206646072938633,0.8206646072938633,0.8206646072938633,0.8206646072938633,0.8206646072938633,0.0,0.0,0.0,108.6698551687976
104,2023-05-30,109.07384802209,102.22104956637331,117.94221157776042,109.07384802209,109.07384802209,0.921941796848592,0.921941796848592,0.921941796848592,0.921941796848592,0.921941796848592,0.921941796848592,0.0,0.0,0.0,109.99578981893859
105,2023-05-31,109.38001238723656,101.65941290997417,117.41210392834836,109.38001238723656,109.38001238723656,0.39542300760804594,0.39542300760804594,0.39542300760804594,0.39542300760804594,0.39542300760804594,0.39542300760804594,0.0,0.0,0.0,109.7754353948446
106,2023-06-01,109.68617675238312,103.02185436736193,118.30489788798927,109.68617675238312,109.68617675238312,0.6074350468585091,0.6074350468585091,0.6074350468585091,0.6074350468585091,0.6074350468585091,0.6074350468585091,0.0,0.0,0.0,110.29361179924163
107,2023-06-02,109.99234111752968,102.64313597122751,119.47142246233625,109.99234111752968,109.99234111752968,0.820664607292947,0.820664607292947,0.820664607292947,0.820664607292947,0.820664607292947,0.820664607292947,0.0,0.0,0.0,110.81300572482262
108,2023-06-05,110.91083421296939,103.24026587925727,119.15227719382871,110.91083421296939,110.91083421296939,0.2280828521789378,0.2280828521789378,0.2280828521789378,0.2280828521789378,0.2280828521789378,0.2280828521789378,0.0,0.0,0.0,111.13891706514833
109,2023-06-06,111.21699857811596,104.0381081500453,119.40443106470241,111.21699857811596,111.21699857811596,0.9219417968493285,0.9219417968493285,0.9219417968493285,0.9219417968493285,0.9219417968493285,0.9219417968493285,0.0,0.0,0.0,112.13894037496529
110,2023-06-07,111.52316294326252,104.41786313165277,119.764795834452,111.52316294326252,111.52316294326252,0.39542300760817967,0.39542300760817967,0.39542300760817967,0.39542300760817967,0.39542300760817967,0.39542300760817967,0.0,0.0,0.0,111.91858595087069
111,2023-06-08,111.82932730840908,104.3956116886218,120.42114710350451,111.82932730840908,111.82932730840908,0.6074350468580351,0.6074350468580351,0.6074350468580351,0.6074350468580351,0.6074350468580351,0.6074350468580351,0.0,0.0,0.0,112.4367623552671
112,2023-06-09,111.98042230913182,104.83099802746293,120.53624979879895,111.98042230913182,111.98042230913182,0.820664607292031,0.820664607292031,0.820664607292031,0.820664607292031,0.820664607292031,0.820664607292031,0.0,0.0,0.0,112.80108691642386
113,2023-06-12,112.4337073113001,104.04657686257092,120.29332162724346,112.4337073113001,112.4337073113001,0.22808285217924468,0.22808285217924468,0.22808285217924468,0.22808285217924468,0.22808285217924468,0.22808285217924468,0.0,0.0,0.0,112.66179016347934
114,2023-06-13,112.58480231202283,106.02301881786578,121.16240260314012,112.58480231202283,112.58480231202283,0.9219417968486411,0.9219417968486411,0.9219417968486411,0.9219417968486411,0.9219417968486411,0.9219417968486411,0.0,0.0,0.0,113.50674410887147
115,2023-06-14,112.73589731274559,105.06478317866511,120.79762612508601,112.73589731274559,112.73589731274559,0.3954230076083134,0.3954230076083134,0.3954230076083134,0.3954230076083134,0.3954230076083134,0.3954230076083134,0.0,0.0,0.0,113.13132032035391
116,2023-06-15,112.88699231346833,105.56944123519935,120.97902187865498,112.88699231346833,112.88699231346833,0.6074350468592068,0.6074350468592068,0.6074350468592068,0.6074350468592068,0.6074350468592068,0.6074350468592068,0.0,0.0,0.0,113.49442736032753
117,2023-06-16,113.03808731419109,106.34487803793614,121.58019432333138,113.03808731419109,113.03808731419109,0.820664607296456,0.820664607296456,0.820664607296456,0.820664607296456,0.820664607296456,0.820664607296456,0.0,0.0,0.0,113.85875192148754
118,2023-06-20,113.6424673170821,106.60979950732437,122.09980180508643,113.6424673170821,113.6424673170821,0.9219417968479535,0.9219417968479535,0.9219417968479535,0.9219417968479535,0.9219417968479535,0.9219417968479535,0.0,0.0,0.0,114.56440911393005
119,2023-06-21,113.79356231780484,106.3143342590632,122.32468348062925,113.79356231780484,113.79356231780484,0.39542300760720017,0.39542300760720017,0.39542300760720017,0.39542300760720017,0.39542300760720017,0.39542300760720017,0.0,0.0,0.0,114.18898532541205
120,2023-06-22,113.79585090631342,106.89657320420609,122.00785438096054,113.79585090631342,113.79585090631342,0.6074350468566028,0.6074350468566028,0.6074350468566028,0.6074350468566028,0.6074350468566028,0.6074350468566028,0.0,0.0,0.0,114.40328595317003
121,2023-06-23,113.798139494822,106.68772214805405,122.35451241739162,113.798139494822,113.798139494822,0.820664607295304,0.820664607295304,0.820664607295304,0.820664607295304,0.820664607295304,0.820664607295304,0.0,0.0,0.0,114.6188041021173
122,2023-06-26,113.80500526034771,106.14066001094622,121.46200941884247,113.80500526034771,113.80500526034771,0.22808285217651503,0.22808285217651503,0.22808285217651503,0.22808285217651503,0.22808285217651503,0.22808285217651503,0.0,0.0,0.0,114.03308811252423
123,2023-06-27,113.8072938488563,106.72611127951954,122.23826845512878,113.8072938488563,113.8072938488563,0.9219417968492672,0.9219417968492672,0.9219417968492672,0.9219417968492672,0.9219417968492672,0.9219417968492672,0.0,0.0,0.0,114.72923564570557
124,2023-06-28,113.80958243736487,106.70978430475174,121.74846391159022,113.80958243736487,113.80958243736487,0.39542300760608706,0.39542300760608706,0.39542300760608706,0.39542300760608706,0.39542300760608706,0.39542300760608706,0.0,0.0,0.0,114.20500544497095
125,2023-06-29,113.81187102587346,106.32234743391086,122.37507618513378,113.81187102587346,113.81187102587346,0.6074350468569515,0.6074350468569515,0.6074350468569515,0.6074350468569515,0.6074350468569515,0.6074350468569515,0.0,0.0,0.0,114.41930607273041
126,2023-06-30,113.81415961438204,107.2186287067057,123.25185839025535,113.81415961438204,113.81415961438204,0.8206646072946239,0.8206646072946239,0.8206646072946239,0.8206646072946239,0.8206646072946239,0.8206646072946239,0.0,0.0,0.0,114.63482422167665
127,2023-07-03,113.82102537990775,106.4627568391608,121.87781934548475,113.82102537990775,113.82102537990775,0.2280828521781406,0.2280828521781406,0.2280828521781406,0.2280828521781406,0.2280828521781406,0.2280828521781406,0.0,0.0,0.0,114.0491082320859
128,2023-07-05,113.62383974768726,105.70484442490385,121.85478263198476,113.62383974768726,113.62383974768726,0.39542300760622073,0.39542300760622073,0.39542300760622073,0.39542300760622073,0.39542300760622073,0.39542300760622073,0.0,0.0,0.0,114.01926275529348
129,2023-07-06,113.52524693157703,106.61143961357858,122.24724565864601,113.52524693157703,113.52524693157703,0.6074350468573003,0.6074350468573003,0.6074350468573003,0.6074350468573003,0.6074350468573003,0.6074350468573003,0.0,0.0,0.0,114.13268197843433
130,2023-07-07,113.42665411546677,106.48030601856097,121.6595499698287,113.42665411546677,113.42665411546677,0.8206646072934719,0.8206646072934719,0.8206646072934719,0.8206646072934719,0.8206646072934719,0.8206646072934719,0.0,0.0,0.0,114.24731872276024
131,2023-07-10,113.13087566713605,105.18973130775785,120.74871620594324,113.13087566713605,113.13087566713605,0.22808285217844745,0.22808285217844745,0.22808285217844745,0.22808285217844745,0.22808285217844745,0.22808285217844745,0.0,0.0,0.0,113.3589585193145
132,2023-07-11,113.03228285102581,106.04921548228425,122.24834768353846,113.03228285102581,113.03228285102581,0.9219417968478921,0.9219417968478921,0.9219417968478921,0.9219417968478921,0.9219417968478921,0.9219417968478921,0.0,0.0,0.0,113.9542246478737
133,2023-07-12,112.93369003491557,105.57803638883622,121.29864010613294,112.93369003491557,112.93369003491557,0.3954230076063543,0.3954230076063543,0.3954230076063543,0.3954230076063543,0.3954230076063543,0.3954230076063543,0.0,0.0,0.0,113.32911304252193
134,2023-07-13,112.83509721880533,105.2736701016137,121.29839278312319,112.83509721880533,112.83509721880533,0.6074350468546962,0.6074350468546962,0.6074350468546962,0.6074350468546962,0.6074350468546962,0.6074350468546962,0.0,0.0,0.0,113.44253226566002
135,2023-07-14,112.73650440269509,105.38905945508847,121.175559581925,112.73650440269509,112.73650440269509,0.8206646072925557,0.8206646072925557,0.8206646072925557,0.8206646072925557,0.8206646072925557,0.8206646072925557,0.0,0.0,0.0,113.55716900998765
136,2023-07-17,112.26767874288525,104.52348071751965,120.44152892479984,112.26767874288525,112.26767874288525,0.2280828521800731,0.2280828521800731,0.2280828521800731,0.2280828521800731,0.2280828521800731,0.2280828521800731,0.0,0.0,0.0,112.49576159506533
137,2023-07-18,112.11140352294863,104.37766747988086,120.94813182077684,112.11140352294863,112.11140352294863,0.9219417968486286,0.9219417968486286,0.9219417968486286,0.9219417968486286,0.9219417968486286,0.9219417968486286,0.0,0.0,0.0,113.03334531979726
138,2023-07-19,111.95512830301203,104.05006262202649,120.06626612652049,111.95512830301203,111.95512830301203,0.3954230076073151,0.3954230076073151,0.3954230076073151,0.3954230076073151,0.3954230076073151,0.3954230076073151,0.0,0.0,0.0,112.35055131061935
139,2023-07-20,111.79885308307541,104.01840179592875,119.92215039332955,111.79885308307541,111.79885308307541,0.6074350468550451,0.6074350468550451,0.6074350468550451,0.6074350468550451,0.6074350468550451,0.6074350468550451,0.0,0.0,0.0,112.40628812993046
140,2023-07-21,111.6425778631388,104.49940665740839,120.18604966885967,111.6425778631388,111.6425778631388,0.8206646072914036,0.8206646072914036,0.8206646072914036,0.8206646072914036,0.8206646072914036,0.8206646072914036,0.0,0.0,0.0,112.4632424704302
141,2023-07-24,111.17375220332899,103.89036313290104,119.32009884932322,111.17375220332899,111.17375220332899,0.22808285217439933,0.22808285217439933,0.22808285217439933,0.22808285217439933,0.22808285217439933,0.22808285217439933,0.0,0.0,0.0,111.40183505550338
142,2023-07-25,111.01747698339237,104.1499227434497,119.58785451142863,111.01747698339237,111.01747698339237,0.9219417968479412,0.9219417968479412,0.9219417968479412,0.9219417968479412,0.9219417968479412,0.9219417968479412,0.0,0.0,0.0,111.93941878024032
143,2023-07-26,110.86120176345577,103.62727481452046,118.9305689920018,110.86120176345577,110.86120176345577,0.39542300760620186,0.39542300760620186,0.39542300760620186,0.39542300760620186,0.39542300760620186,0.39542300760620186,0.0,0.0,0.0,111.25662477106196
144,2023-07-27,110.70492651085233,102.97904181059018,118.77215757284017,110.70492651085233,110.70492651085233,0.6074350468562169,0.6074350468562169,0.6074350468562169,0.6074350468562169,0.6074350468562169,0.6074350468562169,0.0,0.0,0.0,111.31236155770854
145,2023-07-28,110.54865125824888,103.27711459540052,119.46844269195853,110.54865125824888,110.54865125824888,0.8206646072904874,0.8206646072904874,0.8206646072904874,0.8206646072904874,0.8206646072904874,0.8206646072904874,0.0,0.0,0.0,111.36931586553936
146,2023-07-31,110.07982550043855,102.23660806238036,117.68020614916357,110.07982550043855,110.07982550043855,0.22808285217602478,0.22808285217602478,0.22808285217602478,0.22808285217602478,0.22808285217602478,0.22808285217602478,0.0,0.0,0.0,110.30790835261458
147,2023-08-01,109.92355024783511,102.856228514248,118.29150379646359,109.92355024783511,109.92355024783511,0.9219417968486774,0.9219417968486774,0.9219417968486774,0.9219417968486774,0.9219417968486774,0.9219417968486774,0.0,0.0,0.0,110.84549204468378
148,2023-08-02,109.76727499523167,102.48557425779738,118.76034587473718,109.76727499523167,109.76727499523167,0.3954230076075825,0.3954230076075825,0.3954230076075825,0.3954230076075825,0.3954230076075825,0.3954230076075825,0.0,0.0,0.0,110.16269800283925
149,2023-08-03,109.61099974262824,102.43011864515853,118.09240902561757,109.61099974262824,109.61099974262824,0.6074350468557429,0.6074350468557429,0.6074350468557429,0.6074350468557429,0.6074350468557429,0.6074350468557429,0.0,0.0,0.0,110.21843478948398
150,2023-08-04,109.4547244900248,102.27662278249272,118.04059960565716,109.4547244900248,109.4547244900248,0.8206646072949125,0.8206646072949125,0.8206646072949125,0.8206646072949125,0.8206646072949125,0.8206646072949125,0.0,0.0,0.0,110.27538909731972
151,2023-08-07,108.98589873221448,101.16579337119603,117.13719396930414,108.98589873221448,108.98589873221448,0.22808285217633162,0.22808285217633162,0.22808285217633162,0.22808285217633162,0.22808285217633162,0.22808285217633162,0.0,0.0,0.0,109.21398158439081
152,2023-08-08,108.82962347719537,101.73067564806796,117.14715910754754,108.82962347719537,108.82962347719537,0.9219417968479899,0.9219417968479899,0.9219417968479899,0.9219417968479899,0.9219417968479899,0.9219417968479899,0.0,0.0,0.0,109.75156527404336
153,2023-08-09,108.67334822217626,101.03948143118777,116.81463114477354,108.67334822217626,108.67334822217626,0.39542300760729626,0.39542300760729626,0.39542300760729626,0.39542300760729626,0.39542300760729626,0.39542300760729626,0.0,0.0,0.0,109.06877122978355
154,2023-08-10,108.51707296715715,101.00899838870856,117.23192821444351,108.51707296715715,108.51707296715715,0.6074350468569146,0.6074350468569146,0.6074350468569146,0.6074350468569146,0.6074350468569146,0.6074350468569146,0.0,0.0,0.0,109.12450801401407
155,2023-08-11,108.36079771213804,101.41543295570115,116.61606887896775,108.36079771213804,108.36079771213804,0.8206646072939965,0.8206646072939965,0.8206646072939965,0.8206646072939965,0.8206646072939965,0.8206646072939965,0.0,0.0,0.0,109.18146231943203
156,2023-08-14,107.8919719470807,100.84766572714682,115.94343074895957,107.8919719470807,107.8919719470807,0.22808285217927587,0.22808285217927587,0.22808285217927587,0.22808285217927587,0.22808285217927587,0.22808285217927587,0.0,0.0,0.0,108.12005479925998
157,2023-08-15,107.7356966920616,100.51867901671777,116.180907773932,107.7356966920616,107.7356966920616,0.9219417968493038,0.9219417968493038,0.9219417968493038,0.9219417968493038,0.9219417968493038,0.9219417968493038,0.0,0.0,0.0,108.6576384889109
158,2023-08-16,107.57942143704248,100.50695065969627,115.91556095357109,107.57942143704248,107.57942143704248,0.3954230076086766,0.3954230076086766,0.3954230076086766,0.3954230076086766,0.3954230076086766,0.3954230076086766,0.0,0.0,0.0,107.97484444465115
159,2023-08-17,107.42314618202336,100.16273275966225,115.71105175467954,107.42314618202336,107.42314618202336,0.6074350468580864,0.6074350468580864,0.6074350468580864,0.6074350468580864,0.6074350468580864,0.6074350468580864,0.0,0.0,0.0,108.03058122888145
160,2023-08-18,107.26687092511453,100.17585857416977,116.4306649218158,107.26687092511453,107.26687092511453,0.8206646072928444,0.8206646072928444,0.8206646072928444,0.8206646072928444,0.8206646072928444,0.8206646072928444,0.0,0.0,0.0,108.08753553240737
161,2023-08-21,106.79804515438802,99.02178285119145,115.19990865491798,106.79804515438802,106.79804515438802,0.22808285217958274,0.22808285217958274,0.22808285217958274,0.22808285217958274,0.22808285217958274,0.22808285217958274,0.0,0.0,0.0,107.0261280065676
162,2023-08-22,106.64176989747918,99.63391788360752,115.18139697636336,106.64176989747918,106.64176989747918,0.9219417968486163,0.9219417968486163,0.9219417968486163,0.9219417968486163,0.9219417968486163,0.9219417968486163,0.0,0.0,0.0,107.5637116943278
163,2023-08-23,106.48549464057037,98.9121770940711,114.17321104932024,106.48549464057037,106.48549464057037,0.39542300760756355,0.39542300760756355,0.39542300760756355,0.39542300760756355,0.39542300760756355,0.39542300760756355,0.0,0.0,0.0,106.88091764817793
164,2023-08-24,106.32921938366151,98.9409354396189,114.41428813069942,106.32921938366151,106.32921938366151,0.6074350468584353,0.6074350468584353,0.6074350468584353,0.6074350468584353,0.6074350468584353,0.6074350468584353,0.0,0.0,0.0,106.93665443051995
165,2023-08-25,106.17294412675268,99.59771964499895,114.65637814650057,106.17294412675268,106.17294412675268,0.8206646072921645,0.8206646072921645,0.8206646072921645,0.8206646072921645,0.8206646072921645,0.8206646072921645,0.0,0.0,0.0,106.99360873404484
166,2023-08-28,105.70411835602619,97.93617974285424,113.94422522548446,105.70411835602619,105.70411835602619,0.22808285217988955,0.22808285217988955,0.22808285217988955,0.22808285217988955,0.22808285217988955,0.22808285217988955,0.0,0.0,0.0,105.93220120820608
167,2023-08-29,105.54784309911736,98.58829054593915,114.22162370340499,105.54784309911736,105.54784309911736,0.9219417968493524,0.9219417968493524,0.9219417968493524,0.9219417968493524,0.9219417968493524,0.9219417968493524,0.0,0.0,0.0,106.46978489596671
168,2023-08-30,105.39156783831537,98.00838383853562,113.64287009951614,105.39156783831537,105.39156783831537,0.3954230076076971,0.3954230076076971,0.3954230076076971,0.3954230076076971,0.3954230076076971,0.3954230076076971,0.0,0.0,0.0,105.78699084592307
169,2023-08-31,105.23529257751338,98.09781031033181,113.56980203790262,105.23529257751338,105.23529257751338,0.6074350468566541,0.6074350468566541,0.6074350468566541,0.6074350468566541,0.6074350468566541,0.6074350468566541,0.0,0.0,0.0,105.84272762437003
170,2023-09-01,105.0790173167114,98.04436932608799,113.67724685007012,105.0790173167114,105.0790173167114,0.8206646072910124,0.8206646072910124,0.8206646072910124,0.8206646072910124,0.8206646072910124,0.8206646072910124,0.0,0.0,0.0,105.89968192400241
171,2023-09-05,104.45391627350345,96.98937648609936,113.00322233557728,104.45391627350345,104.45391627350345,0.9219417968492425,0.9219417968492425,0.9219417968492425,0.9219417968492425,0.9219417968492425,0.9219417968492425,0.0,0.0,0.0,105.37585807035269
172,2023-09-06,104.29764101270146,97.07617323067514,112.30840815080084,104.29764101270146,104.29764101270146,0.3954230076078307,0.3954230076078307,0.3954230076078307,0.3954230076078307,0.3954230076078307,0.3954230076078307,0.0,0.0,0.0,104.6930640203093
173,2023-09-07,104.1413657518995,97.14348535494345,112.40775149499092,104.1413657518995,104.1413657518995,0.60743504685618,0.60743504685618,0.60743504685618,0.60743504685618,0.60743504685618,0.60743504685618,0.0,0.0,0.0,104.74880079875568
174,2023-09-08,103.9850904910975,96.64802045259151,112.531832131192,103.9850904910975,103.9850904910975,0.8206646072898601,0.8206646072898601,0.8206646072898601,0.8206646072898601,0.8206646072898601,0.8206646072898601,0.0,0.0,0.0,104.80575509838735
